0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284
51.85,53.8833,47.9,76.4333,58.1833,44.9167,64.6333,56.8,48.5333,67.8833,50.7667,66.4333,60.2667,74.25,46.5167,55.7667,68.3333,67.7,50.1667,67.2,67.2667,66.9,61.4333,58.95,58.1,50.6667,52.1667,46.2833,50.0833,61.8167,64.6667,52.7,47.4,49.75,49.7167,79.1667,58.6833,54.8333,66.8333,72.25,54.6833,64.4833,56.9167,54.8833,53.95,62.25,70.4667,48.7833,47.4167,62.3833,54.7833,70.85,56.3,78.7333,55.0833,62.7667,63.1333,52.1833,58.4333,53.8833,51.4333,61.9667,53.7333,66.2167,59.2667,63.1833,53.0333,57.9167,47.7167,69.1833,56.3833,72.3,52.6,73.2167,57.7833,66.4667,43.7833,47.1167,46.75,47.6833,70.6833,55.75,48.3667,50.45,65.4,67.6667,51.9167,44.8667,48.9167,51.9167,53.6167,49.6,46.6667,52.0667,54.3167,58.8833,70.1167,59.5167,57.6667,48.45,55.9,70.7,62.9167,58.4833,47.45,46.3,53.5,55.6167,58.6167,44.5833,55.9833,50.1167,53.8333,42.95,81.45,64.7833,59.4,42.8167,60.3,52.2167,59.7,63.0833,64.1167,49.1,58.7,49.8833,55.2333,52.4833,56.3667,49.8333,48.3,61.4167,59.35,62.85,79.4333,63.3833,68.0167,58.4833,78.8667,51.6667,50.8167,74.7,57.6,66.0167,58.8,77.6833,47.4833,49.8667,37.3167,47.6833,8.4,32.2667,47.2167,46.85,27.75,14.6167,45.8833,48.8167,55.9667,5.2667,41.55,43.15,22.0167,26.25,55.3167,39.6,56.3333,23.7167,45.4833,38.7,56.4333,38.2,38.8167,64.1833,39.9667,43.2,39.6333,49.8167,43.75,46.3167,34.0833,42.35,19.8333,52.7,60.5,37.7833,41.3333,42.2333,17.0833,57.3,18.2833,44.9333,32.35,35.15,46.35,48.8333,54.9833,35.7,45.5667,22.5833,0.0,27.3333,31.65,49.1833,34.55,10.55,28.8333,49.1667,56.3833,18.0,37.5667,41.1,49.35,54.4,46.95,34.35,34.7167,15.2333,57.3,24.6833,31.6667,36.6333,13.9667,52.5833,23.0833,52.4167,52.15,51.2167,13.2667,12.1333,32.0167,15.9333,56.1833,37.0833,46.4167,55.3667,33.2167,51.7,39.9,39.1667,7.7333,48.05,36.7667,35.2833,55.1167,51.1667,36.0167,31.3,47.1667,32.75,14.7167,14.55,49.6667,26.5167,43.2,34.0833,54.8833,28.1,51.7667,44.6167,36.1167,45.5333,40.6833,38.3,54.8833,42.7,52.45,47.4667,39.7667,32.3833,41.9,18.4167,45.6667,31.1167,55.0,20.6,44.1,36.5,46.9667,42.5833,53.8167,10.9167,58.0,40.2833,19.7833
38.3667,37.6333,34.55,57.75,44.7333,31.5167,59.9167,38.0167,35.0,46.9333,37.2833,45.4333,46.8167,53.1167,27.7,42.3,49.5333,48.1167,31.3667,61.0167,54.1,49.7833,48.0,45.5,41.8667,37.1833,38.6833,32.9,31.2667,45.6167,45.9167,39.2167,34.0,36.2167,30.9,58.4,39.95,35.9667,48.0333,51.3,41.2,45.75,35.7667,35.0333,40.4667,43.5167,51.6667,32.8667,34.0167,46.2,35.9833,52.1167,37.5167,57.9667,41.6167,49.3167,46.95,38.7,39.6833,37.6333,37.95,43.2333,40.25,47.4167,40.5167,44.45,39.55,39.1333,28.9,50.3833,42.9333,53.5833,30.55,52.2333,34.2167,45.4667,30.4,33.7167,33.3667,34.2667,51.8833,42.2833,35.3667,31.65,51.9833,58.2333,37.9,31.95,35.3667,33.1167,40.1333,36.0667,33.2833,38.6,40.8333,45.4333,51.3167,46.0667,31.6333,34.9167,42.4167,51.9,44.1667,39.7667,33.0333,32.9167,38.1333,36.8167,39.8667,25.7667,42.5,36.5833,35.0167,27.0167,58.95,46.0333,40.65,23.9833,41.5667,33.4167,40.9667,44.3333,50.6333,35.5667,39.9667,35.7667,41.75,39.0,37.5667,31.0,29.5,45.2167,40.6,44.1,58.6667,47.2,49.2167,45.0333,58.0833,32.8667,37.3333,53.8833,38.8,47.2167,45.35,56.9,34.0833,31.1,18.6333,28.8667,22.2,20.9,28.4,28.0333,26.5833,23.8833,27.0667,30.05,37.2,23.7833,24.25,24.3,25.0167,15.7167,41.8333,26.1667,37.5833,22.6833,26.6667,25.2667,37.6667,19.5667,25.4167,45.4,26.5667,29.8167,21.3333,36.2833,24.9333,32.9333,10.0167,24.9,17.8,39.2167,41.7833,19.1,27.95,23.4,24.5167,38.55,14.6333,31.55,22.0833,16.2667,30.15,30.0667,36.2,20.6333,32.1833,10.85,28.3,0.0,34.4,30.4167,23.1667,23.3833,31.7,33.25,37.6333,34.45,25.3167,22.2667,30.5333,35.6167,28.1333,37.1,23.4,24.4667,38.5167,16.6,17.1,21.4333,24.6667,39.1,26.0667,38.9333,33.3833,37.7333,29.7333,23.2,22.6167,24.6,37.4333,23.85,27.6,36.5833,20.5167,38.2167,26.6667,25.7333,26.5833,29.2167,23.5333,23.9,36.35,32.3833,21.95,16.4667,28.35,20.3167,26.0333,24.5167,30.85,14.85,29.8167,22.7833,36.1167,18.6833,32.9833,25.8,23.3,26.7167,24.6667,19.9,41.4,21.7333,33.6333,34.05,26.3333,35.1333,23.05,10.3333,26.85,6.1333,41.5167,15.1667,30.7167,23.0667,33.5667,23.75,40.3333,24.0667,39.25,27.0667,27.4
56.2167,58.2667,52.2833,88.2667,62.55,49.2833,69.0,69.4833,52.9167,72.25,55.15,70.8167,64.6333,78.6333,58.0667,60.15,81.3833,72.0667,63.6667,71.5667,71.6333,71.2667,65.8167,63.3167,62.4667,55.05,56.5333,50.65,61.0667,66.1833,75.6667,57.0833,51.7667,54.1167,60.7,83.5333,69.7167,59.2167,77.85,76.6333,59.05,75.5167,61.2833,59.2667,58.3167,73.2833,81.6,53.1667,51.8,66.7667,65.8167,82.4667,67.3333,83.1,59.4667,67.1333,67.5167,56.55,68.5167,58.2667,55.8167,76.7333,58.1167,77.2167,70.2833,74.2167,57.4167,68.95,59.5833,83.9833,60.7667,81.4167,56.9667,77.6,62.1667,70.85,48.1667,51.5,51.1167,52.05,81.8167,60.1333,52.7333,65.4667,69.7833,72.0333,56.3,49.25,53.2833,62.95,57.9833,53.9833,51.0333,56.45,58.7,63.25,83.0667,63.9,62.05,52.8333,60.2667,85.7,73.95,66.85,51.8333,50.6833,57.8667,66.65,75.05,54.5,60.3667,54.5,64.8667,47.3333,85.8167,74.3833,70.4167,53.8,69.1333,63.25,70.7333,74.1167,68.4833,53.4833,69.7333,54.2667,59.6167,56.8667,76.05,67.6333,52.6833,65.7833,67.8167,76.6167,83.8,67.75,79.0333,62.85,83.2333,62.7,55.2,79.0667,68.6167,77.15,63.1667,82.05,51.85,58.7,41.6833,56.6,24.7167,36.65,56.0167,55.65,31.2667,25.9167,56.8667,57.7833,64.3167,34.75,45.9167,53.45,15.3167,47.3,59.7,43.9667,65.2,27.25,54.4,43.0667,64.7833,42.5667,43.2,72.5667,44.35,47.5833,44.0167,54.2,51.9833,50.7,41.2833,46.7333,27.4167,57.0833,69.4333,42.15,45.7167,53.2167,24.6833,65.6667,22.6667,49.3167,36.7167,44.0,50.7333,57.6667,63.3833,40.0667,49.95,26.9667,30.9333,31.7167,0.0,58.0167,38.9167,25.05,16.8167,53.5333,65.2667,35.65,41.95,50.0,60.9667,62.8,55.8667,5.1167,39.0833,26.5,73.8667,29.0667,36.05,41.0,27.1833,56.9667,15.35,56.8,60.9667,55.6,30.95,25.25,36.4,23.55,65.0667,41.45,55.3333,63.7167,37.5833,56.0667,44.2667,43.5333,36.4,60.05,41.1333,39.65,63.9833,59.9833,40.3833,35.6833,55.9667,37.1333,21.8,26.9,69.2833,30.9,47.5667,38.4667,63.75,32.4833,60.5833,61.8833,40.5,54.45,45.0667,42.6833,59.25,47.0833,60.7333,51.8333,44.1333,5.05,54.3167,22.8,54.5833,35.5167,59.3667,24.9833,48.4667,40.8667,51.3333,52.0667,58.2,26.1,66.8833,44.6667,48.8833
37.8667,34.0833,44.15,51.2667,55.6833,42.9833,49.7,29.8333,46.7333,37.0667,45.05,35.6167,54.2667,43.1833,18.3333,46.1667,45.05,38.25,23.6,50.7833,44.1667,39.9167,47.3833,47.75,38.4333,48.8167,44.15,35.1667,25.0167,42.15,38.5833,48.3833,45.6,47.9333,24.6833,48.1667,22.5,25.1167,34.7,41.45,52.95,27.95,26.0167,25.3,44.3833,25.8333,34.3,31.7833,39.6,40.5333,18.2333,45.6333,24.8333,47.7333,53.3667,53.9833,42.0,39.4167,20.8833,34.0833,50.3833,38.4667,42.25,33.4833,34.2667,31.95,51.1667,25.4667,17.8833,44.1667,41.0167,45.95,17.8,42.2833,24.4667,35.65,41.95,36.0,44.9667,43.9833,45.45,45.0167,24.2333,16.1833,53.6333,48.0,31.9333,21.8333,37.9333,18.25,48.0667,47.7833,44.8833,43.1333,43.35,57.05,44.8833,55.5167,21.9,32.1833,54.1667,45.4833,29.0333,17.5833,22.6667,42.5667,28.3833,30.5667,15.6333,20.8167,45.9167,45.8167,28.7667,25.2833,50.45,37.9667,22.2333,17.9,21.75,19.0167,26.2833,31.7167,51.3,38.1333,33.7167,33.55,51.0333,50.6333,16.2,24.7667,21.3333,41.75,20.1833,39.6,48.4333,44.3167,34.05,53.9,47.85,22.7333,48.9667,43.7,26.4,29.4667,56.5167,46.6667,40.2833,19.3,26.85,15.05,46.4667,29.2833,9.4,12.1167,50.8167,48.1333,16.65,16.8667,16.7833,45.3833,28.5833,20.0333,49.0333,41.9667,50.8833,37.75,20.7667,46.95,15.4167,33.6,16.7333,24.2333,33.7667,24.9333,34.9167,38.7833,26.3333,45.4167,24.45,44.5333,31.15,27.1,43.6,48.2667,19.7667,27.3,34.0,22.9333,48.8167,12.5167,38.8833,39.85,30.45,19.2,32.2333,15.5833,15.3333,30.5,43.3667,38.3667,52.55,30.25,58.4833,0.0,31.5167,47.6333,55.9167,32.2167,15.65,58.7333,33.6833,12.0333,13.6,14.75,10.75,61.25,31.7333,48.75,14.2167,40.9667,28.35,31.3,48.9667,48.2,50.1,48.0333,15.7667,46.8167,53.9667,47.4667,32.5,48.8833,11.0167,32.2,6.9833,16.1833,28.9167,47.3,35.0333,36.5167,48.1833,13.65,31.8833,32.25,15.8667,11.6667,33.0333,29.7667,11.9333,28.7167,50.3333,48.8167,11.15,37.8167,33.2333,31.1167,16.7,33.2833,14.4333,17.2667,35.4167,15.8167,33.7,33.3,50.4333,32.0167,17.35,43.0833,34.6667,59.2167,19.2167,34.6833,16.65,34.1333,50.5667,39.5333,35.4833,31.4,42.5167,23.2833,49.4,48.35,17.2667,35.4333,31.9167
29.7333,29.0,25.8,52.4667,36.0833,22.8333,42.6333,48.0,26.4167,48.2333,28.65,46.7833,38.1667,48.3,36.55,33.6833,57.1,40.6167,42.1667,45.2167,42.45,42.0833,39.35,36.85,33.25,28.55,30.05,24.2,39.55,36.9667,54.1667,30.5833,25.3,27.6333,39.2,47.8833,48.2333,37.7167,56.2833,46.8,32.5833,54.0333,39.7833,37.75,31.8333,51.8,60.0333,26.55,25.3167,37.55,44.3167,58.25,45.8333,47.45,33.0,40.6667,38.3,30.0667,47.0167,29.0,29.3167,54.6333,31.6333,55.6667,48.8,52.7333,30.9167,47.45,38.0833,51.55,34.3,57.1833,35.4667,47.6333,40.6667,46.8167,21.7167,25.0167,24.6667,25.5833,54.2,33.6667,31.2167,43.9833,43.4167,45.6667,31.1,27.7333,26.7833,41.45,31.5,27.4833,24.5833,29.95,32.2167,36.7833,58.8333,37.4333,40.55,26.3333,33.8,50.2333,52.45,45.35,30.3,24.2167,36.3667,45.1667,53.5667,33.0,33.9,28.0,43.3667,25.8167,49.7,50.4833,48.9333,32.2833,47.6333,41.75,49.25,52.6167,42.1167,26.9833,48.25,28.55,33.15,30.3667,54.55,46.1333,31.1667,36.5833,46.3167,54.5167,48.0833,38.55,57.4667,36.3833,47.1,41.2,28.7,43.9167,47.1333,55.6,36.7,46.4,25.3833,37.1833,20.1833,35.1,26.15,15.1333,34.5,34.1333,30.5667,27.8167,35.35,36.2833,42.8333,36.1,24.4167,31.9333,28.95,37.3,33.2333,17.5167,43.7,26.6167,32.9,16.6167,43.2833,21.0667,16.7833,51.0667,16.7,21.1333,22.5,27.7,30.45,24.2333,25.5667,25.2167,23.3333,30.5833,47.9333,20.65,19.2667,31.7,28.45,44.1667,18.55,22.8667,3.95,22.5,21.4667,36.15,41.8833,18.5667,23.5,18.1167,32.3,21.55,38.4,36.5167,0.0,27.3167,35.7,26.15,43.7667,38.45,8.4333,28.5,39.4667,41.3,34.3667,41.1,17.5833,28.4,52.3833,20.6333,16.4667,19.5,28.6167,30.4667,30.0167,30.3,39.4667,29.1,33.7333,27.1333,6.0,28.5333,43.5667,14.9167,33.8333,42.2167,6.7333,29.5833,13.0,17.0833,37.7667,38.5333,12.3333,1.7333,42.4833,38.4833,18.8833,14.7333,34.45,7.15,29.9833,28.45,47.8,17.4833,21.1167,16.95,42.25,13.0,39.0833,40.4,18.9833,32.95,23.55,21.7667,32.7833,25.5667,39.2167,25.3667,17.6833,39.1333,32.8167,14.35,33.0833,25.3333,32.9,19.1833,22.0167,14.4167,24.8667,30.5333,31.7167,28.0,45.3833,13.4,35.8167
45.6333,47.8,41.6667,78.0833,52.2,38.65,58.6833,59.1667,42.3,61.9333,44.5333,60.4833,54.2833,68.3667,47.6,49.8,71.1833,61.75,53.3167,61.25,61.3167,60.95,55.4667,52.9667,52.1167,44.4333,45.9333,40.0167,50.7,55.8333,65.4,46.6167,41.1667,43.5167,50.35,73.3333,59.4,48.8667,67.5833,66.3667,48.7,65.25,50.9333,48.9,47.85,62.9667,71.4,42.55,41.1833,56.4333,55.4667,72.2667,57.0167,72.9,49.1167,56.8,57.1833,45.95,58.1833,47.8,45.2,66.4667,47.65,66.95,59.9667,63.95,46.95,58.6167,49.2333,73.7833,50.4167,71.2167,46.5,67.3333,51.8167,60.5167,37.5333,40.8833,40.4833,41.45,71.6167,49.7833,42.1333,55.1167,59.45,61.7167,45.7,38.6167,42.6667,52.6,47.5167,43.3667,40.4,45.85,48.35,52.9,72.85,53.55,51.7,42.2167,49.9167,75.5167,63.6833,56.5167,41.2167,40.05,47.4,56.3333,64.7833,43.9,50.0167,43.8833,54.5167,36.7,75.6333,64.1167,60.1,43.1833,58.8,52.9,60.4167,63.85,58.1667,42.8667,59.4167,43.65,49.2667,46.2667,65.7833,57.3,42.0667,55.4333,57.4833,66.3667,73.6,57.4333,68.7667,52.5,73.0333,52.35,44.5833,68.8,58.3,66.8833,52.8167,71.85,41.25,48.35,31.0167,46.0167,6.0167,25.9667,45.4167,45.0333,21.4167,14.1167,46.2667,47.3167,53.9667,14.5167,35.2833,42.85,15.9833,32.1667,49.35,33.35,54.85,17.3833,43.8,32.4,54.4333,31.8833,32.5167,62.25,33.7167,36.95,33.3833,43.5833,41.3667,40.0667,30.6,36.1,16.6167,46.6167,59.1,31.4667,35.0833,42.6,10.1667,55.3167,11.95,38.6833,26.05,33.3833,40.1,47.2,53.0333,29.3833,39.3167,16.2667,14.1833,21.0167,25.65,47.55,28.2333,0.0,22.8167,42.9333,54.9167,16.55,31.2667,39.3833,50.6167,52.45,45.2833,28.3333,28.4,14.75,63.6,18.35,25.3333,30.3167,7.1167,46.5,17.05,46.2,50.6167,44.9833,11.8333,11.9667,25.7167,8.3333,54.7167,30.7667,44.7167,53.3667,26.9,45.4833,33.65,32.9,15.8833,49.7,30.45,28.9667,53.6333,49.6333,29.7,24.9667,45.3667,26.45,7.1333,7.7,58.9667,20.1833,36.95,27.7833,53.4,21.7667,50.2333,51.5333,29.8167,43.8333,34.4333,32.0,48.9,36.45,50.3833,41.2167,33.5,26.3667,43.7,12.1,43.9667,24.8,49.0167,14.2833,37.8333,30.2,40.7333,41.4667,47.7333,10.7667,56.55,34.0333,28.6167
54.7167,56.75,50.7667,86.75,61.05,47.7667,67.4833,67.9833,51.4,70.75,53.6333,69.3,63.1167,77.1167,56.55,58.6333,79.8667,70.55,62.15,70.0667,70.1333,69.7667,64.3,61.8167,60.9667,53.5333,55.0333,49.1333,59.55,64.6667,74.15,55.5667,50.2667,52.6167,59.2,82.0333,68.2,57.7,76.3333,75.1167,57.55,74.0,59.7833,57.75,56.8,71.7667,80.0833,51.65,50.2833,65.25,64.3,80.9667,65.8167,81.6,57.95,65.6167,66.0,55.05,67.0,56.75,54.3,75.2333,56.6,75.7167,68.7833,72.7,55.9,67.4333,58.0667,82.4667,59.25,79.9,55.45,76.0833,60.65,69.3333,46.65,49.9833,49.6,50.55,80.3,58.6167,51.2333,63.9667,68.2667,70.5167,54.7833,47.7333,51.7667,61.4333,56.4667,52.4667,49.5333,54.9333,57.1833,61.75,81.55,62.3833,60.5333,51.3167,58.7667,84.2,72.4333,65.3333,50.3167,49.1667,56.3667,65.1333,73.5333,53.0,58.85,52.9833,63.35,45.8167,84.3167,72.8667,68.9167,52.2833,67.6167,61.75,69.2167,72.6,66.9833,51.9667,68.2167,52.75,58.1,55.35,74.5333,66.1167,51.1667,64.2833,66.3,75.1167,82.2833,66.25,77.5167,61.3333,81.7167,61.1833,53.6833,77.55,67.1167,75.65,61.65,80.5333,50.35,57.1833,40.1833,55.1,23.2,35.1333,54.5,54.1333,29.7667,24.4167,55.35,56.2833,62.8167,33.25,44.4,51.95,13.8,45.7833,58.1833,42.4667,63.7,25.75,52.9,41.5667,63.2667,41.05,41.6833,71.05,42.8333,46.0667,42.5,52.6833,50.4667,49.1833,39.7667,45.2167,25.9,55.5667,67.9167,40.6333,44.2,51.7,23.1667,64.1667,21.15,47.8,35.2167,42.5,49.2167,56.15,61.8667,38.55,48.4333,25.4667,29.4167,30.2167,13.1667,56.5,37.4,23.5333,0.0,52.0333,63.75,34.1333,40.4333,48.5,59.4667,61.2833,54.3667,15.85,37.5833,25.0,72.3667,27.55,34.5333,39.4833,25.6667,55.45,13.85,55.2833,59.4667,54.0833,29.45,23.7333,34.8833,22.0333,63.55,39.9333,53.8167,62.2167,36.0667,54.5667,42.7667,42.0333,34.8833,58.5333,39.6167,38.15,62.4833,58.4667,38.8833,34.1667,54.45,35.6167,20.2833,25.4,67.7833,29.3833,46.0667,36.95,62.2333,30.9667,59.0833,60.3833,38.9833,52.9333,43.55,41.1667,57.75,45.5667,59.2167,50.3167,42.6167,13.8833,52.8,21.3,53.0667,34.0,57.8667,23.4833,46.95,39.3667,49.8333,50.5667,56.6833,24.6,65.3667,43.15,47.3667
19.7667,18.8,22.45,51.9,32.7,19.4667,48.7,32.9,23.0667,35.8,25.3,34.35,36.4167,41.8167,21.15,30.6667,44.6833,35.4833,31.9167,40.7167,32.05,31.6833,34.9667,32.2833,23.0167,25.2,26.7,14.7667,33.75,26.7333,51.1167,27.2333,21.9333,24.2833,33.65,47.1667,44.05,24.45,53.35,40.2,29.1833,52.85,24.8167,22.7833,28.8833,50.6,56.7,9.4333,21.9667,27.3,37.9167,45.7667,41.6667,46.7333,29.6,36.1167,28.05,21.35,43.8,18.8,25.9667,40.1833,26.8333,52.6667,47.95,51.55,27.55,46.45,22.6667,47.2833,25.6,44.7167,19.3833,41.05,23.3,34.3833,18.3,15.5833,21.3,22.2167,52.15,29.5167,20.5,28.55,39.8833,47.0,19.8167,14.95,17.3667,34.1833,28.1167,24.1333,21.2333,27.6333,27.8667,33.4,46.3667,34.0333,28.85,16.9,30.4167,49.0833,51.2667,43.35,17.4833,20.8667,21.4,44.05,37.8333,27.4167,30.4333,24.65,32.2167,9.1833,49.45,37.8333,44.8833,27.3833,45.7833,35.3167,48.25,51.4333,38.5833,17.5667,45.9333,19.1,29.75,27.0167,38.8333,34.15,18.6,26.3333,44.8333,40.0833,47.4333,28.3,54.5333,36.05,46.85,34.7,25.35,42.5833,46.1333,54.6667,33.3,45.6833,22.0167,39.0333,20.8,36.95,36.5,15.8833,36.35,35.9833,40.9,38.1833,29.35,42.2,47.35,46.4167,17.4333,34.8167,39.1333,39.15,23.8333,14.1167,45.5333,36.9833,34.75,10.95,43.9667,21.6833,18.1167,55.6333,20.2,14.85,24.45,18.2833,30.6333,20.8833,27.4667,27.15,33.7,21.2167,54.1833,21.2667,8.8667,27.5167,38.8167,36.7667,29.0,18.6667,22.7333,24.45,8.2167,38.0,42.5667,20.0667,20.1333,28.4833,42.6333,27.8833,48.6167,41.1,23.8,37.6833,45.9833,0.0,48.6167,48.7667,21.65,30.4,31.85,41.9833,41.7833,51.3,19.6,38.7667,36.65,31.0667,22.4,20.8667,38.9667,21.1,40.2333,20.9333,41.35,19.75,44.05,37.5,26.5167,38.9,40.9333,13.0333,42.4833,46.75,19.2667,20.2167,20.5833,8.0667,48.1,31.9,19.8833,24.5333,44.3167,44.8833,20.9,23.95,36.3,21.1333,40.3667,38.8167,32.3167,27.9333,9.9,18.9833,43.9333,23.4167,40.9667,24.9667,22.4833,34.7833,22.25,27.4667,23.3833,19.65,34.0333,15.95,14.65,49.3333,33.4667,24.8167,34.9167,31.75,23.5167,29.6333,11.3833,12.9333,15.45,27.6333,22.3333,38.3667,51.7,23.4,37.65
42.75,38.9,48.95,56.0667,60.55,47.7833,54.7,34.3333,46.1333,42.0167,49.8833,40.5833,59.1333,48.1333,23.3167,51.0,49.4833,43.2,28.1,55.7,49.1333,44.8667,52.25,52.6167,43.3167,48.2667,48.95,39.9833,29.95,47.0333,38.95,53.2667,45.1667,47.35,29.5333,53.0833,26.15,30.1167,37.2,46.4,52.3,30.2,31.0,30.2833,49.1833,28.1,36.8,36.5833,44.4667,45.4833,24.25,50.4333,27.1333,52.65,52.7167,58.8333,46.95,44.2833,23.3833,38.9,49.0333,41.6833,47.1333,33.75,39.0833,34.15,50.65,27.7333,22.8667,48.8333,45.9,50.95,22.7833,47.2333,29.45,40.6167,41.5667,40.8167,44.5333,48.8,50.2667,49.85,29.2167,21.1667,58.6,52.9,36.8833,26.7,42.8167,24.2833,52.95,47.2,44.45,47.95,48.1667,62.1167,49.7,60.3833,26.8833,36.9833,53.5833,50.2833,31.3,21.8167,27.65,47.4333,33.3333,34.1667,21.65,25.8,50.75,50.65,33.6333,30.15,55.3667,42.4333,24.75,22.8833,24.0,25.05,28.5333,33.9167,56.3167,43.0,38.5167,38.5167,55.9167,50.1,22.2167,29.7167,26.3,46.6333,22.7,44.0833,53.3333,49.3,36.5667,58.7667,52.7667,27.3667,48.4167,48.5333,28.6667,32.0333,61.5667,51.5333,45.1667,18.85,30.1833,19.9,49.3667,32.15,14.0833,16.7167,53.7333,51.0333,21.6333,25.55,19.9833,48.2,33.5333,23.45,51.9,44.8333,55.8,37.3667,20.45,49.85,18.35,36.4667,6.6667,33.15,36.6333,18.5833,37.7833,43.5,29.25,50.1,31.7833,44.1,34.0167,34.1833,46.4667,53.1833,6.1667,30.65,38.8167,28.7,51.6667,18.6167,41.7667,42.7167,33.3333,22.0667,37.05,15.1333,8.6167,33.3667,48.1833,41.25,55.45,33.1167,61.3667,14.1333,34.4,50.5333,58.7833,37.0333,0.0,61.6,36.55,18.0833,20.1333,8.6167,21.65,64.1833,34.6,51.6167,19.6167,43.85,31.2667,34.1833,51.8333,52.9333,53.0167,52.7667,16.9167,51.5,56.8833,50.3667,35.3833,51.75,17.3167,35.0833,17.95,13.85,31.8333,51.9833,37.9333,41.4,51.0167,20.1833,34.7667,35.1333,5.5167,8.7833,35.9,32.6333,16.6167,31.6333,53.25,51.6667,16.9167,40.7,38.05,33.9667,6.0667,36.15,15.3333,22.25,36.0,22.2167,35.9167,36.1667,55.35,35.75,22.3,47.7333,37.5167,62.1,24.55,37.55,19.5667,37.0,55.4833,42.4,40.3,34.2667,47.2333,30.0667,54.3,51.2167,5.8167,38.3167,34.7667
56.6,58.6333,52.65,89.0833,63.0667,49.6333,69.5333,70.0167,53.2833,72.7833,55.5167,71.35,65.1333,79.3667,58.4333,60.65,82.1833,72.6,64.1667,72.1,72.1667,71.8,66.3167,63.8333,62.9833,55.4167,56.9167,51.0,61.5667,66.6833,76.4,57.45,52.15,54.5,61.2167,84.35,70.25,59.7167,78.5833,77.3667,59.55,76.2667,61.8,59.7667,58.7,73.8167,82.4,53.5333,52.1667,67.2833,66.3167,83.2833,67.8667,83.9167,59.9667,67.6667,68.0333,56.9333,69.05,58.6333,56.1833,77.4833,58.4833,77.9667,70.8167,74.9667,57.7833,69.4833,60.0833,84.7833,61.2667,82.2167,57.35,78.3333,62.6667,71.3833,48.5167,51.8667,51.4667,52.4333,82.6167,60.6333,53.1167,65.9833,70.3167,72.5667,56.6667,49.6,53.6667,63.45,58.3667,54.35,51.4,56.8167,59.2,63.7667,83.8667,64.4,62.55,53.2,60.7833,86.5,74.6833,67.3667,52.2,51.0333,58.25,67.1833,75.8,54.8833,60.8667,54.8667,65.3667,47.6833,86.6333,75.1167,70.95,54.1667,69.65,63.7667,71.2667,74.85,69.0167,53.85,70.2667,54.6333,60.1167,57.2333,76.7833,68.1667,53.05,66.3,68.35,77.3667,84.6,68.2833,79.7667,63.35,84.0333,63.2,55.5667,79.8,69.15,77.9,63.6667,82.85,52.2333,59.2,41.9,56.9833,12.6167,36.8667,56.3833,56.0167,32.3167,23.3667,57.2333,58.1667,64.8333,18.3,46.2667,53.8333,26.8667,38.4667,60.2,44.3333,65.7,28.25,54.7833,43.3,65.2833,42.7833,43.4167,73.1,44.7,47.9333,44.3667,54.5667,52.35,51.05,41.5,47.0833,27.4833,57.45,69.95,42.3667,46.0667,53.5833,19.1,66.1833,22.8167,49.6667,36.95,44.3667,51.0833,58.0333,63.8833,40.2833,50.3,27.1333,17.6,31.9167,36.55,58.3833,39.1333,12.1833,33.7167,53.9167,65.7667,0.0,42.1667,50.3667,61.4833,63.3,56.25,39.2333,39.3,24.0,74.6167,29.25,36.2333,41.2167,17.9833,57.3333,27.9167,57.1667,61.4833,55.9667,6.3,20.8333,36.6167,17.9333,65.5667,41.6667,55.7,64.2333,37.8,56.45,44.6333,43.9,18.8333,60.55,41.35,39.8667,64.5,60.4833,40.6,35.8667,56.3333,37.35,15.8833,18.5833,69.8167,31.1,47.9333,38.6833,64.25,32.6667,61.1,62.4,40.7167,54.8167,45.4167,42.9,59.7667,47.4333,61.2333,52.2167,44.4833,37.2667,54.7,22.9667,54.9667,35.7,59.8833,25.15,48.8167,41.1,51.7167,52.45,58.5667,19.6333,67.4167,45.0167,32.4
